,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14
1234,0.056321498,0.021425368,0.059496377,0.048015643,0.14717731,0.09502497,0.038740154,0.049561616,0.07818419,0.053299215,0.08585571,0.06698865,0.07438542,0.039093547,0.08643032
1235,0.05593763,0.020955458,0.07448848,0.044063352,0.14551345,0.09235633,0.03570292,0.048700206,0.079943314,0.04849169,0.072579555,0.07341289,0.078219205,0.04613387,0.08350164
1236,0.052622054,0.13072184,0.087509565,0.04719031,0.055449132,0.05551855,0.052806243,0.05651019,0.058538765,0.04806978,0.054845974,0.059627727,0.083479494,0.09735495,0.059755377
1237,0.054029964,0.08975301,0.048486937,0.04546801,0.08486378,0.09264134,0.04754909,0.058759563,0.057788286,0.05190923,0.10385718,0.06034216,0.07443639,0.05295202,0.077163026
1238,0.053765997,0.035160966,0.0884694,0.04704807,0.095292255,0.091112144,0.036877334,0.051967792,0.07923893,0.05056979,0.06294008,0.08652259,0.079911634,0.072485104,0.0686379
1239,0.07456756,0.09142107,0.07805239,0.10289826,0.037398774,0.047038514,0.0879899,0.061163623,0.055478107,0.08161756,0.042229816,0.05841339,0.05299358,0.078773454,0.049964007
1240,0.053010512,0.059565347,0.057950687,0.049502928,0.05737192,0.121532984,0.056061186,0.050759025,0.077648774,0.07507494,0.10105071,0.07434026,0.061353322,0.051176473,0.05360087
1241,0.052746534,0.038382046,0.14148948,0.050852,0.087303236,0.07215025,0.04201809,0.051565435,0.06307833,0.05445894,0.062858306,0.057811897,0.08291046,0.08150944,0.06086553
1242,0.05561168,0.049500402,0.08547898,0.05511642,0.06583583,0.071595825,0.05389469,0.056368966,0.07539281,0.05456253,0.076644376,0.04683378,0.11393974,0.062860504,0.07636353
1243,0.0647311,0.09935358,0.04751062,0.056336597,0.09146847,0.07076978,0.062149625,0.06175313,0.05460333,0.049052894,0.10824654,0.051891822,0.06207648,0.050357483,0.069698624
1244,0.0880776,0.04399628,0.036008306,0.16935135,0.03324054,0.048803147,0.13313147,0.06547326,0.054574616,0.12254328,0.042159837,0.045114364,0.03719346,0.050275642,0.030056814
1245,0.07360168,0.07543154,0.05916347,0.062318657,0.05031438,0.029544147,0.083104275,0.2593921,0.039999194,0.03416263,0.042563573,0.04708291,0.03625415,0.04578964,0.061277654
1246,0.07306598,0.05294659,0.042610493,0.050855543,0.055975247,0.03089986,0.08367365,0.31319964,0.040978316,0.03230415,0.04685853,0.03865986,0.03995339,0.0347565,0.06326224
1247,0.052110195,0.04091017,0.06258616,0.041170176,0.069089115,0.053077463,0.055150438,0.06920986,0.054445427,0.05289952,0.051154196,0.06897161,0.11090641,0.07863452,0.1396848
1248,0.05928158,0.16220509,0.07121284,0.08320872,0.030596392,0.03348846,0.1281219,0.08555898,0.040484183,0.054757863,0.042096894,0.049793605,0.04440303,0.0677728,0.047017653
1249,0.0632183,0.027497476,0.07967529,0.051625773,0.08261443,0.094768144,0.048251893,0.053489655,0.10519766,0.0598883,0.060201973,0.07095406,0.06890168,0.053432144,0.08028311
1250,0.14463001,0.04578374,0.02978426,0.16227739,0.029742366,0.044887163,0.13675582,0.055455767,0.047490016,0.1028621,0.043386023,0.048767697,0.032698676,0.045179583,0.030299354
1251,0.05045881,0.23649734,0.07931264,0.06752365,0.03711045,0.038771737,0.052315243,0.04993826,0.041003563,0.058274552,0.03611449,0.067310594,0.047601752,0.08811428,0.04965257
1252,0.06462512,0.19326894,0.052144572,0.08684115,0.031962536,0.033732105,0.11521966,0.057709586,0.035841152,0.07231379,0.040223986,0.051519368,0.03568574,0.08861167,0.04030059
1253,0.034324255,0.42814592,0.04241859,0.036731035,0.034286324,0.029055318,0.030357013,0.03687825,0.029845187,0.032784022,0.026036153,0.05767498,0.046317946,0.09020287,0.04494214
1254,0.06482015,0.1272868,0.0680112,0.059784934,0.040188566,0.039718565,0.108722605,0.12642486,0.047004808,0.04920684,0.048048556,0.052008465,0.04674578,0.06901331,0.05301454
1255,0.063987546,0.040960006,0.050065964,0.05303425,0.114428215,0.09738787,0.055894565,0.05825445,0.06589821,0.04865274,0.13150866,0.049820196,0.06384,0.042717423,0.06354989
1256,0.045330796,0.42565972,0.034023855,0.049518343,0.02573427,0.029355075,0.046608835,0.04294325,0.029303905,0.04467217,0.022891585,0.05533176,0.028704805,0.08898398,0.030937642
1257,0.052410975,0.055462625,0.13037546,0.053308375,0.052766588,0.053894944,0.051039457,0.06018034,0.06289868,0.05330261,0.0534572,0.04334061,0.1139547,0.09430261,0.069304824
1258,0.05754833,0.04518872,0.2122402,0.06669091,0.024967244,0.04556689,0.02951851,0.07100788,0.04634928,0.050668307,0.037968624,0.0527351,0.047001373,0.15790607,0.05464254
1259,0.05783608,0.05543833,0.07583171,0.057890303,0.057387173,0.08502767,0.062718004,0.054882057,0.08146712,0.07584324,0.06560871,0.08190595,0.06339816,0.067803994,0.05696151
1260,0.062529296,0.05010065,0.08697361,0.08291523,0.056065846,0.06098511,0.0657936,0.046717357,0.08989782,0.11394392,0.0467813,0.056751754,0.060096566,0.06329013,0.05715775
1261,0.07642273,0.11371341,0.046914756,0.09804972,0.034349706,0.033264354,0.17971385,0.08083601,0.041954868,0.058686804,0.049602456,0.042203546,0.04092281,0.0616236,0.04174136
1262,0.06818263,0.072266966,0.05124682,0.05361403,0.05220091,0.034873765,0.085120894,0.26966843,0.039167665,0.03422892,0.047971018,0.044220746,0.038015436,0.045160413,0.06406138
1263,0.05780702,0.032182205,0.06151779,0.055931367,0.06610413,0.09980077,0.055236664,0.044463605,0.13653423,0.078138635,0.083962865,0.047979437,0.069416665,0.050110772,0.06081386
1264,0.07991425,0.048119657,0.03850061,0.16917932,0.030287955,0.048158497,0.15169625,0.04892247,0.0558547,0.12250712,0.042982236,0.042289753,0.036533207,0.050388806,0.034665205
1265,0.056815524,0.025612317,0.049271487,0.03856571,0.08305292,0.083295904,0.044937786,0.052382722,0.09359114,0.04499296,0.088342726,0.031151606,0.16484189,0.043125205,0.10002008
1266,0.05841533,0.023792937,0.07589603,0.046237364,0.15821035,0.07848787,0.039157685,0.05255621,0.064970635,0.048787087,0.081898235,0.06271082,0.08153799,0.0451215,0.08221998
1267,0.056385417,0.22733998,0.043294743,0.076278724,0.03333408,0.04152964,0.059239976,0.04512597,0.05025082,0.0782695,0.033412922,0.0800338,0.044833455,0.08617956,0.044491366
1268,0.065326184,0.058693506,0.065863796,0.058692586,0.096932,0.06698797,0.061789352,0.061161608,0.05342268,0.049532026,0.10087279,0.050002657,0.07579364,0.052395727,0.08253351
1269,0.05634525,0.036426622,0.083865695,0.06289715,0.05805373,0.08884018,0.059710156,0.04368173,0.10698597,0.09708157,0.07151218,0.056243796,0.06378247,0.05616887,0.05840463
1270,0.07520453,0.057850555,0.052676912,0.05493706,0.054735154,0.03453035,0.06994484,0.28512722,0.04662622,0.033576403,0.045487855,0.05001747,0.03964205,0.037405618,0.062237725
1271,0.061302718,0.058065977,0.079835564,0.05087242,0.056353122,0.09157779,0.044225603,0.048906345,0.08965884,0.07614991,0.07647587,0.07287466,0.06447743,0.06442931,0.06479439
1272,0.07968849,0.095400184,0.04621929,0.13035294,0.027536398,0.0340373,0.1550143,0.057404187,0.044768557,0.08925129,0.04799516,0.051010992,0.037900712,0.06213142,0.041288763
1273,0.07648048,0.051755805,0.048573352,0.06839359,0.0971991,0.06780314,0.07724199,0.06276168,0.055007946,0.053223036,0.108716674,0.0454815,0.06833565,0.046036564,0.072989516
1274,0.06233596,0.05818647,0.067172706,0.09102119,0.04842905,0.06910494,0.072359316,0.04951389,0.08662362,0.10264218,0.061278734,0.05446312,0.05728529,0.064867735,0.05471583
1275,0.061464492,0.052070737,0.06560994,0.10647406,0.03626109,0.054309677,0.09786132,0.04863473,0.0817452,0.13109064,0.03650533,0.057073876,0.048470892,0.07403042,0.048397575
1276,0.061162043,0.028847286,0.06704793,0.049342696,0.13063906,0.08696196,0.046526413,0.052703414,0.07730375,0.05404721,0.07725038,0.06294977,0.0781362,0.04919082,0.07789112
1277,0.059654117,0.03529536,0.07855372,0.059693333,0.068728596,0.08325755,0.05433634,0.045898903,0.10894066,0.08117843,0.060100004,0.06696875,0.06714663,0.053257912,0.07698976
1278,0.04485308,0.03719054,0.06856822,0.0429952,0.05917321,0.061330665,0.04234271,0.05682694,0.054069344,0.052268595,0.05140949,0.05060969,0.14196269,0.0676272,0.16877244
1279,0.06054644,0.023362178,0.09084895,0.16040923,0.044742603,0.035295945,0.0665039,0.05006209,0.028625736,0.15117365,0.055309393,0.043405052,0.03744371,0.12369216,0.028579032
1280,0.06682667,0.046528116,0.052641295,0.05368379,0.10795898,0.0869663,0.05922428,0.058255285,0.0677065,0.050447006,0.11257981,0.052688308,0.0696322,0.046796672,0.06806479
1281,0.05735237,0.034394056,0.072725356,0.05638249,0.092470296,0.09317899,0.052026283,0.05209725,0.075925276,0.06575884,0.079639174,0.07425125,0.070769235,0.055095196,0.06793397
1282,0.02891558,0.5221479,0.035438363,0.056532703,0.022335844,0.019780414,0.0414368,0.034565683,0.020589031,0.03279513,0.0160595,0.04220866,0.025720196,0.08148757,0.019986544
1283,0.043032642,0.03550962,0.05781728,0.045524266,0.08113787,0.07798312,0.047956556,0.048599154,0.07578802,0.05647975,0.08922529,0.052229714,0.15039475,0.049464796,0.08885718
1284,0.058268823,0.041223116,0.10787573,0.054696348,0.080235645,0.07184058,0.049209274,0.052210383,0.07396806,0.062261824,0.06581847,0.07949561,0.06290094,0.07445317,0.06554202
1285,0.047025133,0.048658345,0.19808754,0.055196017,0.054074682,0.07554894,0.036649726,0.050813552,0.050981164,0.054614943,0.074673966,0.0712769,0.049913604,0.077242166,0.05524331
1286,0.055458225,0.0808315,0.04705775,0.04908327,0.08899086,0.101270944,0.050652023,0.05406965,0.057360385,0.05240246,0.12565486,0.054175768,0.06853249,0.051145796,0.063314036
1287,0.05621054,0.029800633,0.06563771,0.04859557,0.05554309,0.08861554,0.048482805,0.03863734,0.16768967,0.08320336,0.0664224,0.06119102,0.07248178,0.046107493,0.07138104
1288,0.06994675,0.050598096,0.04806386,0.057853423,0.11851331,0.062314443,0.0731092,0.06302801,0.054480866,0.047827315,0.123763226,0.044094704,0.06750397,0.041390218,0.07751263
1289,0.04839171,0.028030407,0.08174252,0.042345278,0.07005182,0.07773856,0.042713165,0.048211794,0.08619117,0.04586796,0.08275115,0.033179827,0.17309678,0.050723564,0.0889643
1290,0.036888145,0.035972834,0.0824461,0.038243163,0.073700264,0.05629811,0.03480033,0.057237424,0.05993411,0.04417101,0.055966057,0.055094115,0.14386502,0.06567976,0.15970351
1291,0.043334693,0.05734883,0.1184301,0.043324262,0.047886398,0.055205498,0.038314804,0.051446345,0.066590495,0.044385176,0.05500661,0.049212754,0.15419184,0.09546801,0.07985422
1292,0.062030848,0.056538492,0.06268144,0.09144609,0.041587554,0.059512377,0.079357825,0.0442683,0.087407246,0.13864815,0.049951114,0.06185804,0.05302271,0.06198232,0.049707495
1293,0.08067807,0.042842485,0.040471252,0.18908606,0.033783797,0.049207564,0.113350265,0.041845176,0.05672125,0.12839204,0.04095285,0.049380444,0.040441327,0.054726705,0.038120683
1294,0.055805333,0.07801324,0.08696687,0.04959347,0.051831067,0.091414295,0.042803057,0.058238428,0.07041778,0.055674978,0.05862455,0.1009011,0.05494565,0.08779088,0.056979317
1295,0.07539279,0.078833565,0.053597458,0.059591774,0.04893174,0.032838434,0.09897056,0.2311779,0.04396736,0.03629974,0.046152316,0.044872075,0.042969465,0.045630332,0.060774557
1296,0.06447033,0.03139616,0.05521838,0.05018641,0.15923259,0.079538085,0.050577156,0.059266277,0.059487257,0.043161515,0.1026786,0.05663484,0.06826914,0.041352615,0.07853061
1297,0.053603612,0.019989043,0.0689665,0.045507982,0.11609499,0.10275333,0.036436696,0.046074107,0.10013754,0.059644744,0.06699312,0.08300513,0.07305344,0.04990218,0.07783763
1298,0.06906258,0.07240867,0.06793236,0.09839634,0.039898824,0.06027246,0.07419142,0.042529862,0.085606396,0.12560569,0.051774714,0.0586471,0.046145406,0.06389182,0.04363636
1299,0.057117857,0.022233358,0.07157102,0.06267903,0.067546055,0.088414066,0.06614151,0.047061753,0.12280401,0.07617097,0.064824946,0.057143502,0.07238531,0.043947745,0.079958744
1300,0.0613299,0.02873622,0.0910011,0.05219291,0.07296774,0.09785661,0.04591999,0.051343303,0.10866746,0.062016893,0.057145834,0.07059362,0.07024356,0.055400234,0.07458462
1301,0.02854175,0.041637897,0.05112999,0.02181402,0.025350561,0.028923776,0.0224293,0.060472183,0.02744371,0.028899772,0.015536008,0.37130952,0.02302908,0.22673123,0.026751295
1302,0.064222865,0.030228944,0.06290125,0.06591984,0.06969683,0.08472604,0.05503608,0.045248013,0.11156052,0.087496616,0.06783829,0.07023018,0.063416325,0.04829355,0.073184624
1303,0.07188418,0.06185704,0.0374172,0.19168848,0.028323606,0.049439907,0.11691856,0.04279992,0.05922693,0.115825534,0.047038883,0.050495867,0.036593948,0.054356925,0.036133036
1304,0.060062975,0.15531489,0.044297837,0.053242635,0.039108895,0.044289358,0.10858428,0.08494183,0.04418962,0.0746012,0.046135485,0.070213564,0.046638805,0.06658492,0.06179374
1305,0.07133236,0.05539491,0.056614146,0.053065564,0.06375144,0.03567355,0.08031878,0.26618227,0.042963646,0.033561535,0.05102022,0.04432928,0.040318534,0.0387922,0.066681534
1306,0.051035173,0.035514634,0.20948479,0.037664816,0.03950578,0.056140177,0.035018932,0.041454952,0.050600953,0.06394649,0.04142139,0.107195385,0.050667245,0.1297022,0.05064706
1307,0.055370424,0.019292926,0.05678188,0.04282252,0.18031207,0.08468151,0.036840566,0.047452804,0.067955695,0.04811524,0.07666802,0.07214194,0.07625981,0.039255746,0.096048824
1308,0.053756233,0.026622754,0.057876885,0.03957448,0.075217985,0.087554276,0.044258658,0.049343854,0.097898886,0.04748539,0.09056359,0.031516142,0.16182569,0.045248978,0.0912562
1309,0.05744787,0.065668896,0.048051234,0.048790075,0.08669122,0.10557913,0.051139012,0.056014683,0.05993607,0.05520044,0.11823131,0.058680423,0.07664262,0.04747051,0.06445648
1310,0.14676906,0.057548452,0.05188535,0.09082939,0.042097755,0.049450606,0.10852931,0.09183092,0.049468808,0.064172216,0.058659542,0.049706697,0.043156143,0.052472983,0.04342279
1311,0.060041122,0.047983915,0.0804168,0.056912154,0.058567528,0.099986985,0.055733852,0.049021676,0.08263903,0.07972493,0.07626372,0.07992618,0.055917196,0.06079883,0.05606607
1312,0.05054727,0.086476155,0.05838693,0.07417749,0.03930791,0.06261277,0.060069848,0.04131125,0.096941024,0.110240445,0.045638636,0.08181099,0.056580234,0.08270894,0.053190034
1313,0.0359965,0.023161955,0.04408342,0.042078573,0.08390891,0.07724195,0.039251093,0.040802766,0.08157726,0.053142294,0.089542635,0.050158527,0.1988043,0.03983638,0.100413434
1314,0.040688463,0.12631145,0.046794903,0.054887563,0.040061772,0.049612135,0.045737438,0.051562697,0.048093624,0.059879564,0.03272174,0.19145322,0.049235534,0.118246876,0.044713017
1315,0.104793824,0.05381793,0.04485896,0.1127734,0.03825333,0.0450531,0.14413239,0.08519541,0.05135331,0.09495686,0.04555945,0.038661893,0.051127326,0.052382227,0.037080586
1316,0.06364739,0.117669374,0.05643011,0.089577414,0.030026129,0.031061837,0.19753718,0.08042492,0.036444757,0.060250074,0.04947442,0.050061435,0.034769934,0.06292843,0.039696615
1317,0.057258,0.028199319,0.055882066,0.043239687,0.19008741,0.075248346,0.04404267,0.056495715,0.05335106,0.040963214,0.09285926,0.06079514,0.07395053,0.04175471,0.08587289
1318,0.033919528,0.52209395,0.030501842,0.041411795,0.021496488,0.019118348,0.033747096,0.03942133,0.022480587,0.030040763,0.0147274,0.052076176,0.026441464,0.08973332,0.022789821
1319,0.07934256,0.04429504,0.035297886,0.19031428,0.02876112,0.048869967,0.13685079,0.04747557,0.05237933,0.12759216,0.047382914,0.04424276,0.033603568,0.049366713,0.034225356
1320,0.044656646,0.035572752,0.12672715,0.042741183,0.06895804,0.052812696,0.02915275,0.053125102,0.05644984,0.047498524,0.051549282,0.045668397,0.1355799,0.08066826,0.12883952
1321,0.07159538,0.08801296,0.05215506,0.10789071,0.03372333,0.045166463,0.10839001,0.06977317,0.051957317,0.09270602,0.043856133,0.07193117,0.043461442,0.07768916,0.041691653
1322,0.061734136,0.04167795,0.056170676,0.058056828,0.089942455,0.08702939,0.061133217,0.05497035,0.07511136,0.06269522,0.11485103,0.051177014,0.07272689,0.044684306,0.06803919
1323,0.048495997,0.057895686,0.15706256,0.05101497,0.044811204,0.072329886,0.042715985,0.05386373,0.064344384,0.058102492,0.046123885,0.094275475,0.06463407,0.09439369,0.049936
1324,0.07278144,0.0746677,0.031170007,0.2224235,0.02384068,0.038213734,0.1232231,0.040629406,0.04695138,0.11825658,0.037791666,0.048700023,0.03558741,0.054513093,0.031250294
1325,0.058420375,0.037870612,0.09705954,0.09031032,0.04957509,0.07416468,0.061519563,0.045066047,0.08079494,0.102514185,0.056776907,0.07539569,0.055843323,0.05991735,0.0547714
1326,0.061481133,0.05652154,0.07243833,0.061552174,0.058852345,0.07562445,0.060662854,0.050679866,0.103974104,0.07343306,0.057292506,0.064432986,0.06734284,0.06498627,0.07072556
1327,0.06917364,0.082932696,0.053132437,0.051938802,0.078777745,0.06959982,0.06560881,0.05512477,0.050876554,0.056298926,0.12125024,0.047423493,0.062177327,0.055850524,0.07983416
1328,0.034314826,0.4239177,0.04200151,0.03908597,0.033215176,0.028047226,0.035703752,0.033388555,0.032427322,0.034088414,0.02929099,0.0474405,0.057049777,0.083139025,0.04688922
1329,0.05523637,0.025520407,0.07387651,0.056260303,0.09451597,0.09356938,0.04415745,0.046152182,0.10232756,0.07231764,0.06346466,0.064758554,0.07484173,0.044618018,0.08838331
1330,0.059806343,0.037115477,0.056303374,0.05330226,0.084549,0.11454795,0.049117733,0.05032129,0.08451683,0.06588672,0.10719846,0.061754804,0.06632088,0.04725899,0.061999865
1331,0.07460407,0.1496607,0.045860693,0.08275129,0.029299933,0.033742867,0.16156128,0.0729667,0.044196233,0.060181282,0.049250238,0.04717129,0.03847845,0.06471863,0.04555638
1332,0.034967043,0.24798602,0.037827414,0.03471861,0.033467047,0.039529514,0.0353306,0.0360539,0.037363257,0.047431186,0.039609082,0.034695115,0.05951183,0.24617141,0.035337966
1333,0.06955333,0.2148994,0.04292001,0.068401955,0.043070618,0.033160403,0.08448778,0.10684545,0.04150952,0.04570053,0.03319958,0.059556093,0.038748987,0.06680337,0.05114299
1334,0.03667178,0.10846128,0.046646032,0.034078524,0.033294223,0.0406517,0.048565507,0.039952505,0.045702133,0.05179127,0.034292236,0.104064755,0.030847419,0.31723619,0.027744498
1335,0.05582491,0.03352036,0.0754342,0.05316837,0.09659048,0.088756986,0.045764606,0.045867156,0.07501041,0.07012306,0.076168194,0.08189142,0.072991535,0.058603827,0.0702845
1336,0.041343775,0.032842066,0.07747554,0.042631734,0.07761849,0.0687641,0.036979955,0.049507584,0.06667235,0.049347214,0.06587802,0.051729176,0.1524083,0.059869952,0.12693176
1337,0.09627669,0.07486741,0.044390384,0.05419481,0.045953877,0.031713497,0.073821865,0.2807247,0.043430455,0.03276331,0.045952495,0.046707485,0.040130418,0.035928313,0.0531442
1338,0.15973243,0.039820906,0.044552054,0.066357255,0.06084285,0.043650992,0.08840167,0.148239,0.053701475,0.050647978,0.05694546,0.04812006,0.049718242,0.038381543,0.050888088
1339,0.055899315,0.04223166,0.053127937,0.07094227,0.047164768,0.07789006,0.05474864,0.04029428,0.11090343,0.118911475,0.045122027,0.11226037,0.06007013,0.058302082,0.052131653
1340,0.076577805,0.08801335,0.044313416,0.05752988,0.049278162,0.03486257,0.08099372,0.2460903,0.047974665,0.036252134,0.042518936,0.04393012,0.050767086,0.041849002,0.05904888
1341,0.06939399,0.052211054,0.06806586,0.06045009,0.09826233,0.06806952,0.06347794,0.06036418,0.058916975,0.053320915,0.096439846,0.046836037,0.07629206,0.05970398,0.068195276
1342,0.051762953,0.041699402,0.19804235,0.053347167,0.061799128,0.07084546,0.041936927,0.048263293,0.060020544,0.05251826,0.06357113,0.06436263,0.05207899,0.082771614,0.05698011
1343,0.07125536,0.07564296,0.055061437,0.05560749,0.049729295,0.033297855,0.08613267,0.2514686,0.040995967,0.034143712,0.048840318,0.050800826,0.039692715,0.045630395,0.06170047
1344,0.07887033,0.03924145,0.036467947,0.21977104,0.028764721,0.0489208,0.10054747,0.03569447,0.06096146,0.14022933,0.040668394,0.046074536,0.036828347,0.053593118,0.033366647
1345,0.07713044,0.061141394,0.05252179,0.059026968,0.050132915,0.03123235,0.07203902,0.29106277,0.040103443,0.032550536,0.040222157,0.049323305,0.040815234,0.040473163,0.062224485
1346,0.09424286,0.05538471,0.050544914,0.12517165,0.03306394,0.046173286,0.13471363,0.06852178,0.055294108,0.10065135,0.04433521,0.041291144,0.044531908,0.061263476,0.04481603
1347,0.05758864,0.02246544,0.066875234,0.0452087,0.13955227,0.09012001,0.038392525,0.047178783,0.08164544,0.053737514,0.07695615,0.071855776,0.074379124,0.0452421,0.08880226
1348,0.07160972,0.08203311,0.0514496,0.062692106,0.05591645,0.032019198,0.10071274,0.2243438,0.038998175,0.037784353,0.046120487,0.05087093,0.037280254,0.046054635,0.06211443
1349,0.0445632,0.09266259,0.046907987,0.042440474,0.04472214,0.057821073,0.037309047,0.056635227,0.048063777,0.06355993,0.049705435,0.21049394,0.06285001,0.09589471,0.04637048
1350,0.055817805,0.036287628,0.05897924,0.052014302,0.0749188,0.09185058,0.050715428,0.04692913,0.1191114,0.07776141,0.068867676,0.08718243,0.061747465,0.05483487,0.06298178
1351,0.057096854,0.02221247,0.07814266,0.04852162,0.08985178,0.09533296,0.044600517,0.04534595,0.11584267,0.062550366,0.06026923,0.071431085,0.078361794,0.05075131,0.07968871
1352,0.054153282,0.037578594,0.1915023,0.04000486,0.07305802,0.072013944,0.041997604,0.039372247,0.051972628,0.068208985,0.091502964,0.053329833,0.05595814,0.062268402,0.06707816
1353,0.044238664,0.0198356,0.042770717,0.031753037,0.0733804,0.06335581,0.036255002,0.05090636,0.07097755,0.047454406,0.048208732,0.045087993,0.12881415,0.03550625,0.2614553
1354,0.06915243,0.067511596,0.053509593,0.056836773,0.11777525,0.062415253,0.06625384,0.065867074,0.049135458,0.04146957,0.12365853,0.043041967,0.06330476,0.045371007,0.07469687
1355,0.064779185,0.21247995,0.03876531,0.05572507,0.045183405,0.038646396,0.0840226,0.12562774,0.04328451,0.043923963,0.04572458,0.05142953,0.036179215,0.06292283,0.05130563
1356,0.071566015,0.09344977,0.03996994,0.11667411,0.033765398,0.03827115,0.1863367,0.06989114,0.044193152,0.07105423,0.054423448,0.046118766,0.03814723,0.052859712,0.043279264
1357,0.056973208,0.16241206,0.053982668,0.060044058,0.040883485,0.051117975,0.051164925,0.05475479,0.049230587,0.0699288,0.03820002,0.10661486,0.04468282,0.117292814,0.042716887
1358,0.056335025,0.16868128,0.042865127,0.045191865,0.058139995,0.09539635,0.05212778,0.054981917,0.05382126,0.051447768,0.09612269,0.061135102,0.054337323,0.055738065,0.05367842
1359,0.056547705,0.023341324,0.07018895,0.044078328,0.14747785,0.08248776,0.04123981,0.05423288,0.073396936,0.046842307,0.07854674,0.07067936,0.07780427,0.046933033,0.08620279
1360,0.06334146,0.022145115,0.05723534,0.04632272,0.18242073,0.08564232,0.040990993,0.049860947,0.06324383,0.042872332,0.1002185,0.051738642,0.073767714,0.0393374,0.08086194
1361,0.056904826,0.035063047,0.07428317,0.05678809,0.08163365,0.074771434,0.043023456,0.046021804,0.095517345,0.0734464,0.05955726,0.060040344,0.08855869,0.057138506,0.09725204
1362,0.058852386,0.045528546,0.05349305,0.050195824,0.10763492,0.09892283,0.04644363,0.05606073,0.06540713,0.054962408,0.11321339,0.058775153,0.070218205,0.046004236,0.0742876
1363,0.062015377,0.03275795,0.053700816,0.04795098,0.17318398,0.071464404,0.049590103,0.05935372,0.052741263,0.04705866,0.094801836,0.056718882,0.07182875,0.042377688,0.0844556
1364,0.05692462,0.03734878,0.06423437,0.08757316,0.049845327,0.078716554,0.082586154,0.04443554,0.10673742,0.112612866,0.056230683,0.05414887,0.056427993,0.056764804,0.055412825
1365,0.047578298,0.025568953,0.05987474,0.037046306,0.0774757,0.062097993,0.03705311,0.054364134,0.06991305,0.04747351,0.051201966,0.04331294,0.13299777,0.047380764,0.20666079
1366,0.07883462,0.049808312,0.039534234,0.20992965,0.028036293,0.041172843,0.12351939,0.056627784,0.051026054,0.106676035,0.040645365,0.042945836,0.038910326,0.060740735,0.03159252
1367,0.05507841,0.1326226,0.20330346,0.07935769,0.025826793,0.037008602,0.06679119,0.04212946,0.03676296,0.05563974,0.036273472,0.05989513,0.03577409,0.094717816,0.038818575
1368,0.04817904,0.046464074,0.122159556,0.048003774,0.058371186,0.07599865,0.035733808,0.05348846,0.069336556,0.05250966,0.050999984,0.120819114,0.076434165,0.08272025,0.058781732
1369,0.028651247,0.5474521,0.028695771,0.03605982,0.016148148,0.018862676,0.031371646,0.03095753,0.02511019,0.02644116,0.016075026,0.051288836,0.027083648,0.091725364,0.024076834
1370,0.061328355,0.06312712,0.061671603,0.13370506,0.03347794,0.051650874,0.08009266,0.047744375,0.09016523,0.090213016,0.06612849,0.04630004,0.057704184,0.07298179,0.04370922
1371,0.05827299,0.022403622,0.07495056,0.048328873,0.1667921,0.07481116,0.04306292,0.05341258,0.063568264,0.0472774,0.079810016,0.062179994,0.07840177,0.04576058,0.080967195
1372,0.0237586,0.6488385,0.02055889,0.027701562,0.01650997,0.015136653,0.024193095,0.025956435,0.016339285,0.021641318,0.014500101,0.041677974,0.021404618,0.058645546,0.023137387
1373,0.057885975,0.033974823,0.057020962,0.053461216,0.06304137,0.09892955,0.051158674,0.04165324,0.15093459,0.08088212,0.0790594,0.06548646,0.055844385,0.04934063,0.061326664
1374,0.06515332,0.06402249,0.055791464,0.12779254,0.040690906,0.06439205,0.078961365,0.04877543,0.074072815,0.11540153,0.049247783,0.05513185,0.051626995,0.062315963,0.046623513
1375,0.05048133,0.12095993,0.05138227,0.04215272,0.06548933,0.083630584,0.046416108,0.05562498,0.059376538,0.058104336,0.076568775,0.089100644,0.07170079,0.06868542,0.06032623
1376,0.06206534,0.028270364,0.059876945,0.048396796,0.125973,0.093655325,0.044461615,0.052308086,0.074665904,0.054414276,0.09130633,0.06989315,0.07053184,0.044647437,0.079533614
1377,0.042852852,0.075787626,0.054566868,0.044540618,0.049870685,0.062226404,0.037916005,0.052915715,0.05633589,0.06523553,0.05214872,0.22478874,0.055388268,0.07643194,0.048994128
1378,0.06177243,0.029530091,0.079535075,0.053561185,0.08049689,0.09600433,0.049301594,0.051095776,0.10919466,0.063172534,0.06552849,0.06856083,0.068724886,0.055761278,0.06775998
1379,0.06511836,0.041782986,0.052177843,0.058419388,0.110616826,0.07973643,0.07031542,0.05997224,0.061106768,0.049321853,0.13249992,0.046004724,0.062989265,0.04357162,0.066366374
1380,0.062355343,0.03364816,0.06439824,0.06355282,0.10279709,0.07923748,0.063404046,0.056588303,0.07184971,0.06715124,0.084097825,0.06113339,0.067283124,0.051032282,0.0714709
1381,0.17627306,0.053438433,0.04101002,0.06891111,0.05029606,0.03919002,0.094898164,0.14920928,0.043583255,0.048832405,0.05671849,0.052608617,0.040764723,0.038754094,0.045512218
1382,0.07244712,0.044382405,0.039776932,0.19857773,0.032016777,0.05588918,0.09103604,0.03857653,0.066842414,0.14263304,0.042131767,0.050139196,0.039090384,0.051608235,0.034852304
